year_film,year_ceremony,film,budget,opening_gross,usa_gross,ww_gross,imdb,metacritic,rm_critics,rm_audience
2020,2021,Ma Rainey's Black Bottom,,,,,7,87,98,74
2020,2021,Mank,,,,,6.9,79,83,60
2020,2021,Minari,,193460.00,2345468.00,11135066.00,7.6,89,98,88
2020,2021,Mulan,200000000.00,,,66800000.00,5.6,66,72,49
2020,2021,My Octopus Teacher,,,,,8.2,82,100,93
2020,2021,News of the World,,2250430.00,12667350.00,12667350.00,6.8,73,88,89
2020,2021,Nomadland,,503000.00,2143000.00,5451738.00,7.5,93,94,82
2020,2021,One Night in Miami…,,,,,7.2,83,98,82
2020,2021,Onward,,39119861.00,61555145.00,141950121.00,7.4,61,88,95
2020,2021,Opera,,,,,7.3,,,
2020,2021,Over the Moon,,,,,6.4,60,81,71
2020,2021,Pieces of a Woman,,,,,7.1,66,75,85
2020,2021,Pinocchio,,,,,6.2,64,83,40
2020,2021,Promising Young Woman,,719305.00,6449795.00,12638795.00,7.5,73,91,88
2020,2021,"Quo Vadis, Aida?",,,,,7.8,97,100,88
2020,2021,Soul,,,,135435315.00,8.1,83,96,88
2020,2021,Sound of Metal,,,,176177.00,7.8,82,97,90
2020,2021,Tenet,205000000.00,9353090.00,58456624.00,363656624.00,7.4,69,70,76
2020,2021,The Father,,,1700965.00,3880890.00,8.3,88,98,91
2020,2021,The Letter Room,,,,,6.8,,,
2020,2021,The Life Ahead (La Vita Davanti a Se),,,,,6.8,66,92,75
2020,2021,The Man Who Sold His Skin,,,,,7,67,94,77
2020,2021,The Midnight Sky,,,,62557.00,5.6,58,50,26
2020,2021,The Mole Agent,,,,43158.00,7.7,69,95,84
2020,2021,The One and Only Ivan,,,,,6.6,58,70,66
2020,2021,The Present,,,,,7.5,,,
2020,2021,The Trial of the Chicago 7,35000000.00,,,,7.8,76,89,91
2020,2021,The United States vs. Billie Holiday,,,,11734.00,6.2,52,55,84
2020,2021,The White Tiger,,,,,7.1,76,92,80
2020,2021,Time,,,,12061.00,6.9,91,98,48
2020,2021,Two Distant Strangers,,,,,6.9,,,70
2020,2021,White Eye,,,,,7.4,,,
2020,2021,Wolfwalkers,12000000.00,,,229041.00,8.1,87,99,98
2020,2021,Yes-People,,,,,5.6,,,
